label	text
0	无射手阵容碰上我的无敌狄仁杰。
0	10169娇娜酒壶专卖店4只娇娜金木水灶书30一本,无空烈冰40一本虹莓45,蓝梅15,白绿3,绿球18,复活药7一瓶,另150出68本雷书,100出毒书,10出156个五色土
0	好尴尬啊，挂机打死一个89的武当，加我仇敌吓死宝宝了
1	大量银子五色需要的联系
0	出封包4维3速无限cd500w43行会搬钻神器可组队支持元古
0	这几天，都用金币来换
0	好巧呀%19
0	广东的省级司马懿最低6800分我崩了呀
0	还说这把升级了
1	200=19000yb300=29000yb500=58888yb送5级宝石十龙魂十银两,需要的私我mmmmmmmmmm
0	我玩打野谢谢。
1	售，银，要的滴滴滴
1	小号配打钻石以下需要得老板加我
1	一元2千钻石,50元10万钻石加603066202送神器先货做了个新玩法,请你体验
0	龙腾虎跃合为贵有喜欢玩的群看看流水一千以上反40元输赢都反进群每天早上9点50分准时发福利加微信进群85123
1	出4300半价元宝,要的滴滴
0	你咋不理人
0	刚刚好有金币任务
1	115有你所需8花一毛提升五毛战力来的快放心66长66feng家族有魂2石
0	挺丑的%8
0	34啊承怒骂渣女一个网站10元,要不要,要的加我聚集人数
0	大号6000多场的黄忠。
0	可以说话吗
0	现在程咬金也打野？
0	广西区潇洒2000人群272075945=买,卖游,xb,47出-50收,支持小额,搬钻十交流十带20人安图十十十
1	出售元宝,需要联系,骗子绕道,诚信买卖
1	23125.海豚YB阁,海豚小班助你战力狂飙,求微3745838302325
0	我就说嘛
0	大熊不是回归了吗难道没结婚
0	大号水下包周7元趟过有需要的加微信15867626467
1	10元等于66万钻石送三把英雄武器需要的加微信wes706
0	我17星了
0	黄忠不害怕吕布吗
0	关我什么事
0	不玩了，不玩了。
0	买慌片,5元一部,不懂十qq2383929024
1	处理元宝银需要的朋友联系我mmmmm
0	五楼，你大号需要的话也可以找我。
0	鱼被禁了。
1	119出缘葆1111
1	大量出结婚宝石,潜能果,神秘钥匙,需要的老板滴滴我,大量出,先货,先货
0	1闪进团等死就完事了
0	专业秘境,需要的老板私密,雷霆以下包过,价格优惠可议,需要的加微信qyyue19931026
0	这个号60出要的加我qq3579844208
0	多扫的银商让你们出钱吗
1	出售源包,一比六十,先元宝后钱,安全稳定,老区实力商人通达元宝,微信q47699需要加微信了解
1	出银，一比二！
1	便宜出元宝号这这1个1万5元宝要的私聊
0	回车群免费刷礼包回车群免费刷礼包或A车
0	我卖了这个号，谁要加我好友？100块钱卖给你们
0	哎呀老狂了在皇陵里面横冲直撞的tmd老他妈玩偷袭
1	长期出售元宝100=7000掏宝店铺掌柜名huangkaixu5联系qq3360545小号禁言
0	爱情来的快就像龙卷风？
1	100块20万元宝80万银两神兽需要联系q753570451
0	大哥们我已经连跪7把了
1	300元=20万元宝赠送限购武将联系qq1260644999货到付款
0	qq名片赞10万666元需要的加我
1	出米900锭,谁收哈欠
0	辅助群565483562出售各种稳定辅助自动搬钻升级有需要的十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十
0	四宝贝，能不能稳点了?
0	找个带我打排位的，钻石段位400，先付xx%29
0	有打野的吗
1	米,115大量出比例美丽,安全可靠wyuanbao1245
0	我撤了啊，老潘
0	巅峰赛分1500
0	咁勁咩？
0	组战队就是为了打华山啊？也不是说你过来了，我们就白屏纸白银，只是说你过来了，我们胜算更大。
0	弱化吧哥
0	刚刚手机静音了。
0	刺激外卦要的加我免费体验稳定
0	10元钱购买500w有没有有卖的加微信czc20301314微信红包交易
1	高级租充值2千以上退游号，每月扫码一次即可，出300万左右银子，收徒弟，想做图商滴滴我。
0	还有人在吗?
1	大量出售元宝银两需要的联系我mmm低价出售
1	卖元宝的商人加我,先货的
0	52萌檬丨收私人微信,需要的加,价格合理-诚信买卖
0	怕了你们了
1	低价出元宝现在需要的老板联系mmmmmmmmm
0	婉儿我不会
0	而且冲的元宝全部半价卖了
0	95妹子卖片需要的加微信:yzk8197不买的不要加
1	出字出各种字要的老板滴滴
0	不知道不会超过10小时吧
0	魂假猪深渊200无尽图里图外各100看关注度搬钻不易狗就别来了3=1
1	大量出任意字,需要的老板,滴滴滴
1	16手工图10块钱一位需要的进队缺一个6400储备需要的联系
0	我才打第一吧
1	极致代充,退款,价格优惠,不三方,可走微店,需要元宝和退款的老板加我工作微信jizhisy023
0	ha来找Cng丰V183190168207
0	别演ok吧
1	一百元=20万元宝送武将十贵族加我微信ffyc12先货
0	跟兰陵王晃悠nim呢
0	28玩家污八黄金战衣40,火箭少女35元一套,各种各式的战衣20,要的加我
1	85级粉十10的短剑,要的代价,绝对便宜另外出金1比51支持小额本人长期软件搬钻,可以试车神秘邀请函
0	楚汉悦换卷吗
0	打不动拿金币
1	122信物马牌元贝低倒各种物质需要的微wei3366991192
1	五毛/个出任何字需要的老板滴滴机不再失失不再来,8888在向你招手.
1	出,100:9000元宝,100:180万银子,100:40个龙魂,送五级宝石,要的密我
0	我一定要好好打
1	5元=10万元宝送1千万金要的加微sb250
0	别充钱别充钱就用苹果充值还可以退回来
0	我先下了，兄弟
0	冰凌图腾青光震兽剑绝版装逼神器300w一件需要的mmmmmmmmmmmmmmmmm
0	看你那**
0	开玩笑的
0	我上把大乔0-5
0	51壹皅九八k卖褂需要的加我1943345421
0	好巧，哈哈
1	庆国庆十元十万钻石联系我qq386634058qq386634058
0	5楼可以辅助吗
0	55胜率就别玩了
0	真尼玛坑
0	租号5元一天需要的加其他勿扰
0	估计得花2000金币左右了，香炉也用完了
0	你过不了3了吗
0	等我什么时候换到阿香了就把阿香放主页%33
0	1楼走哪？
0	兰陵王带飞
1	来咯大米需要联系1100比利
0	毕竟是你想来c
0	5楼小哥带飞
0	哈哈。卷够了
0	4800w100红包要的速度sb勿扰可1元1元的交易25线qq3125192331
0	463比例卖1亿8500w只要400块已摆5173什么微信红包什么的都是扯淡,要的速度去秒了
0	必须行。
0	好像对面先拿英雄哇
0	服务器喇叭收yxb1比50卖的点我mmmmmmmmmmmmmmmmmm微信红包十5魔剑阿波菲斯的剑鞘
0	20积分到手
0	段位太高带人不好
0	韩信给我可以吗？
0	%26一起玩吗？换个号带你，加Q~
0	别路懂吗。
0	不知道怎么搞的有次排位我打出了2000
0	可打边路可打辅助
0	70出3w石头283出155猪私聊可r可刀,以及各种小极
1	21122.粮提66莫草66三七四五八三八三零661252
0	过分了吧，这样抢金币。
0	五楼玩们找的野王
0	69一条十棋十神兽进组
0	你去打曹*吧
0	你猥琐一点无所谓。
0	我怕我不在，媳妇就跟别人跑了%13%13
0	电信卡限速，联通卡超出的1g1块钱
0	248个金币
0	什么没事。
0	此号便宜卖退网要的加我微信bbb248790真心的加
1	出售12万银两，1比20000，要的联系了
0	不玩其他游戏
0	16%25%25%25
1	卖元宝1比60,支持淘宝交易高v可先货或者加qq8768368,需要的mmmmmm
0	林婉儿卖丿b一毛八!血盆夻水汪汪_avg_sim10
0	专业陪打,3元一局,需要的加我,只接钻排以下!
1	出售元宝50元=5万元宝,需要的十q876004004货到付款
0	等一下我1/4
1	一百块甩一千万元宝加一亿银子要的私聊我先货
0	2楼场次不像打法师的啊哈哈哈
1	50元=7760元宝10万银加q号:2540655114不封号正规
1	半价出售4200元宝,需要的联系
1	1等1.3出银
1	324.粮66食百事可乐卫零11125
0	吖，子龙哥哥
0	50个790元宝
1	半价出售2200元宝,数量不多,先到先得,需要滴滴!
0	我吊你ma的崽种?
1	薇辛.l晢yb.传说车.呀
0	1003640出口粮:小安康小泥鳅小黑鱼螺莉莉咕噜龟小蝌蚪螃蟹山毛毛树树鼠犀牛买200球返现1r100球反现05r或反钻诚信第一要的私聊另出水书153猪158小黑鱼小鲶鱼128水元150水龟补习汪材料80一个明天摊位要关闭了大家赶紧来买
0	出售200元一只加8千仙玉浴火凤侍宠蛋蓝髓凤需要的加qq321022738到付
0	晋级赛掉到3
0	纯铜到了
0	留着找银商可能卖的
0	这就我一v10你们看着就行
0	五楼玩什么位置。
0	这么多人。
0	而且软软说结婚了跟别人也做不了
0	太牛了，你们。
0	此号低价出，有全息碎影，等120+皮肤，看上加我。。。
0	虎牙直播间天河苏氏双卡加基金七十元充值七点五折扣需要的加微信tel15737155004
0	你c一局行吗
1	出售半价元宝,喇叭1块1个,老板有要的mmmmmn
0	还隐身怕被男朋友看到吗
0	你发给我QQ
1	出银子,需要的老板滴滴滴我出银子,需要的老板滴滴滴我出银子,需要的老板滴滴滴我
1	诚心出售此号,10块5的石头,8000元宝,3个悟十,有的私聊
0	睡觉明天上班
0	也挺好看的
0	enm。。。
0	你之前不是玩后羿的嘛
0	为什么每局队友选z
0	来几个没时间的v大佬去玩游戏啊
0	3元一一次,收点蜡烛活动,卖的加微信或者我加你13575331575,差2个人
1	加扣1722673366八十元100000元宝,捯服
0	20元5个包红包群有玩的进群微信z983841982有福利
1	出售元宝,1比150,有要的mm联系
0	vx聊更方便啊游戏里我不怎么喜欢聊天是不是的又要切换微信qq那些
0	121剑心未老8情缘未了8信物找我们是专业的50长feng家族有信6物
1	7块出分要的滴滴
0	张良，你控东皇就行了。
0	先╋我湫湫，我換号带ィ厼玩2313909473
0	等我耳机。
0	你要18分可以打
0	把他妈抓来*
1	5折出宝石,潜能果,需要的滴滴最后一单先到先得,傻币不要来谢谢
0	白银选手
0	你好慢啊
1	长期收退服元宝,血煞,屠龙,有的加微信13808888108
1	出玫瑰1毛一朵,银1比1万2,量大1比1万5
0	三楼走哪路
0	88元出最全礼包,2000十绑元,10个三级宝石,坐骑,时装等,需要的加好友联系,先货先货先货,骗子
0	这个冲的那个零食算不算在那个充值里面呀?要不就出点力试用一下吧
0	1点团来老板700w私聊,老板的悄悄话我不缺c各种辅助
0	%72DD个徒徒没有我等下再来问
0	最起码没有7连败
0	我辅助
0	5个差不多
0	剑侠s服想玩的朋友密聊我
0	鸟给射手了
0	5元一套收字符卖的加微信
0	包裹只有几千银子
1	１００筷出２０万圆/寳＋６级寳石８０萬銀＋礻申兽
0	各位老板好新剑侠情缘华山服上线送二千万元宝v15有要玩的老板联系我
0	我带了一个多月。
0	恭喜老婆找到师傅了咱们要不要庆祝一下?
0	四楼打野吗
0	我来抓人了
0	141逐鹿令来找Chang丰V18319016820125
0	训啦六点半出发石岗
0	我以为会很久
0	1:51收yxb微信红包可小额我不先骗子勿扰十10荒古遗尘短剑十10荒古遗尘短剑
0	48养徐仙人自w视频要的加我便宜卖
0	50昆少最强m4卖黄软件,需要的加我
1	200万银50人民币懂得密我
0	最后一句此号30元出售要的加微信love179640156
0	你还蹲呀cp
1	100元5万钻石增vip6送高级球元sss邀请函加微信chozhi665货到付款100元5万钻石增vip6送高级球元sss邀请
1	出元宝7768=530需要的老板加微信wulili53,只限ios
0	打完这个觉觉～
0	100颗需要的滴滴咯,5分一颗便宜出了
0	此号谁要加我有凤求凰
1	0.4出字/////大量出银需要的嘀嘀嘀嘀嘀嘀[王语嫣拜帖碎片]
0	一群法王
1	出元宝1万1一百块支持货到付款需要的密
0	火舞春秋收老板下午四点到晚上12点强拆队700w一次或15红包群232719424俩喇叭就禁言
1	出字3毛1个10个2块8
0	带打一星一元一段五元需要的加我
1	来个银商，长期的，专业的滴滴我
0	最后一个筋脉的周天激活了等7天
1	拖坑处理5200元宝,1比20,分批交易
0	早早结束
0	忘记选射手
1	全区大量出银两,1比1万,要多少有多少!支持任何材料,只要能秒到的都可以,懂交易的老板滴滴
0	胜率:100使用:100
0	给重开的
0	巅峰赛1600
0	62丶弄不死你茷打到王牌,只需130元,要的加我微信lin3443545
0	5来找128Chang丰V18319016820141
0	钟馗辅助
1	长期供应单号多土4毛-《50万起卖》《音子1比25000懂的交易的来，需要的加微信ly13959027685
0	不缺那几十块金币
1	1万一pl求带220pl小号升级愿意带的老板mmmmmmmmm另外长期信誉买卖金币有需要的进裙158020060
1	75.粮66食百事可乐卫零127114
0	互赞有赞必回
0	1000多场也好意思拿出来
0	你要要人不
0	不该带你上星耀d
0	1安全包售后,需要的联系vx
0	30出发的34567八九10200多公里开了8个小时
0	打个辅助都能拿MVP
0	打野太6了
1	50等于20000点券需要加我私聊
0	换10个券
0	赢了星耀3
0	43是个阶段
0	70训物04一个出袁保1:100需要家威信kai123qq886
0	110400被你中意mr卖黄软件,先了解,后购买,永久看,20元不贵,加我
0	来个银商，银商。
0	昨天笑死了，我们的元宝商人，
0	终极座椅卷子
0	采集了一天的金币
0	18没多长时间
0	15岁的小姐姐CP
1	10元九万点卷k!卖点卷胖10元九万点卷-k
0	此号100出,要的加
0	出手上运6黄金15残扇,另收紫金40个起收道士4级6开以上石头卖的代价私聊
0	你刺客打得怎么样。
0	我不辅助，其他都行。
0	你觉得你父母还在？
0	专业低价和氏璧元气瓶摆摊所有可见物品安全无副作用需要的老板加微信12515446
0	哈哈单身20年
0	练练硬辅吧
0	我的钻石是999。。。
0	出火的话，跑一下出货的时候不用挡啊，跑一下躲一下火。
1	1=40出宝1=15000出银需要的加我qq1029890017长期稳定
0	你们三头像？
1	quadclasse25quadclasse25出大量元宝,走拍卖,可以走平台,要的私聊
0	暗区战痕互换018暗区或者3块
1	大量初音,出白兔.1好多图土,需要的老板滴滴[稀世藏宝图]
0	嗯咯还要离安全区近
0	你们先选，我补位。
0	出手这两个一个3100宝珠1850要的去拍卖拿走王权之卫-光熔岩虫宝珠
0	2逐鹿令来找128Chang丰V18319016820113
0	掉了10颗星
0	25出改名卡，1块喇叭要的滴滴
0	单子号跟单的加好友,白菜价了,稳定快
0	做这个活动就是不让存金币
0	我lan没玩过王者局哦
0	这话银子买的嘛？
1	出货大量需要的可以加微信13941311134找我42522279
0	25星辰苦练1v4卖gua,稳定不封,五块十块的,不好使全额,要的就是真实,不
0	46麦片6元一部有没有小姐姐赖上分,加我
0	带异界5次15w有需要的老板mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm赚点修装备的钱啊
0	我只有ad
0	800场金科
0	采集期间就是最少分的，金币
0	搞一个好的龙纹几十万人民币都吃得下
0	5楼弱化会用吗
0	11100需要联系,战力高可先量大优惠
0	600卷10个碎片哦
0	他那个号我帮他上王者了
0	检验你是黑木还是银木的时候到了
0	最高打过1700
1	滴滴滴大量出字哦需要的联系我
0	金币田没了
1	处理元宝3009000金币300600万要的加我好友加好友
0	Ｑ裙:﻿２　０　８　３　４　８5
0	出售侍宠蛋浴火凤蓝髓凤200元一只8千仙玉需要的加微信syw955货到
0	出两百万银子，量大的老板加好友！
0	攒寻龙出金龙
1	专业陪玩,只陪玩,轻松上钻石,全服最低的价,老板加好友,速来
0	等你泰国回来我们就是兄弟了
0	表着急稍等
0	%66一起玩吗,我换个号,+q邀你~
0	我一直都菜
0	安卓皮肤要的滴滴
0	1楼小哥哥cp滴滴
0	我发了申请
0	3你玩上还是中
0	5楼开语音
0	15元一部午夜视频,要的加
0	不是我的号
0	110400想看小俊表演吗要片的加我,10元
0	天气的**赛。
0	求一个一起玩伙伴，伽我有惊喜哦%10
0	40元加s精灵一只加s级装备加永久时装任选加独角兽需要加微w623wz
0	四连胜断了
0	你敏月buxing
1	高价出售元宝,50元=50亿元宝,绝逼没有诚信服务,有需要的管鹅事
1	出80万银20000元宝需要打包的mmmmmmmmmmmmmm
0	够币在地府装死
0	150r卖此号,要买的加好友看极品精灵,极品金角,极品蛙太君,极品蝙蝠,极品物有所值!
0	玩了80把
1	元宝1
1	50元=50w元宝加扣2593029977最后一次机会了,能不能禁言
0	dnf辅助,自动搬钻,自动升级暴走20人,稳定姿势,欢迎加入,群314433406,直播元定时截图
0	快点弄完早点休息，少玩点游戏
1	脱坑甩5千万yxb1比50支持微信红包q币交易支持一块一块交易要的加好友
0	半价出商场道具排行榜先货要的老板滴滴
0	看名字需要的滴滴,25快一个,400个起售,低价收退役号,
1	元宝信物马牌令牌魂碻宝家具材料装备等有需要老板联系加vwnnwbb05
1	我可萌了,求勾搭!字0.5个.银1:12000.玫瑰0.2.储备半价,嘀嘀
0	不行从来吧
0	来呀,600比例,可以小额先
0	租微信号一天一百二需要的加我
0	15青衫在线求莽吖卖gua,需要的加
1	v9号2万2元宝的传承号谁要了甩手ios的
1	处理圆保200元18000mmmmm
1	100元=9万元宝15威望粮草银两铁矿各两亿十神将任选1名神将要的加q:971500001先给
0	3辅助就行
0	看你资料了
0	带排群599945535%5
0	不禁钟馗？
1	卖元宝,8元50000000亿元宝,加微信douniwan
0	开始我吃鸡职业
0	金币剩180了
1	半价储备,银子,5毛出字,要的滴滴
0	我丢。自己选的
1	1比150长期出售此区yb需要的老板请加我微信:zyf181764先货后红包讲信誉的来
0	5小天使151裸38元一小时需要的加我
0	应该重开
1	86红谷滩元10万钻石联系我qq167643996
0	跨6小贝手刷团上午七轮现招收老板支持微信红包25元一位yy52994257
0	我感觉你买鲁班大师hao
0	4？？？？
0	我这几天玩微信不想玩QQ
0	只有对抗的英雄
1	50元=1元宝,绝对诚信可靠,要的老板mmmmm
0	到底有用吗我还在采集金币
0	这局12连跪了
1	大量出银，[花木笔海]最高价倒银，100个＝10万，要倒得朋友私聊报数量
0	打人机去吧
0	多卖点水果兵
0	出售各种字符,05元一下,需要的加我
1	56折出元宝出金1比1万超过1千万包材料损失需要的私聊加好友
0	004出四种,要的加名字就是
0	程咬金打野？
0	这我小号。大号一秒5000多血。秒杀
0	我肚辅助吧兄弟
0	除了辅助我都6
0	这个我不太会
0	10131出均27狐中高资狐均27高资猪金土火54一本木50一本冰烈无60一本毒100一本出大量小果大果静心大量星狐粮30一个三钻出白球强效10一个收满星星火龟出的私
0	10元天龙一键礼包:3200绑定元宝25个3级随机宝石30天坐骑7天坐骑与时装3000积分先试用后付款！
0	存金币，搞
1	础元宝100=3000,斤弊100=20万,正规渠道需要的mmmmm
1	123122.海豚YB阁,海豚小班助你战力狂飙,求微37458383013120
0	hello172的同学们你们好
0	差2000国服
0	玩大乔要注意出其不意的卖队友，还不能让你的队友看出来，所以我们要小心点，万一被队友发现他可能会问候你全家，当我们没有打好或者被单抓的时候就说460
0	hello180的朋友们
0	魂假猪深渊,有需要的老板上车,200无尽,骗子大哥别来了,小号板钻不容易十十十十十十十十3=1
0	我巅峰赛一晚上连跪
0	达摩走哪h
0	刚好llj现在去吃东西
0	那为什么还要开一把
0	八块出兵啦,需要上排名的私聊我,空堡七百万,剩下都是兵出货啦,需要的代价私聊我.
0	我玩亚瑟谢谢
1	3425.粮66食百事可乐卫零3422
0	跨3a汗皇金团实力稳过招收老板!800w一位或者20红包!需要的加群578908242
0	17500卖350张深渊票612w要的拿去,搬钻不容易的十十十十十十十十
0	你m没教你做人？
1	出售元宝,只卖高v需要的私聊我,非骗子,记者勿扰,谢谢!491比35先货后钱
0	反什么元宝
0	连你跟我
0	我们躺好了
0	低价接砸星时装宝石套有需要老板滴滴我
0	金币就三千了
0	有打野得了。
0	小明会吗
0	你可以隐身
0	一楼用伽罗。
0	我猜男的啊
0	来个元宝商，可以先货的滴滴我
0	10我是好妹妹111裸28元一小时需要的加
0	金币采集不能掠夺啊
0	23出售穿岬2929312932只卖5000钻,还有书籍150本乔娜赌狐666高资质毛毛444低价收30开图鉴妖灵,要大象,板凳,狼有出的mmmmm顺便150收风书,能返的来,谢谢
0	打完睡觉了
1	出售赤金矿1个139元宝要的自己去交易搜索
1	出5000儲備元寶，45折，改名卡25喇叭1元1個，有意私聊
0	法国突破100大关了
0	出售二百万银两要的聊
1	出售yb,诚心找老板,安全诚信需要的联系先货后付款!不买也可以咨询防止上当受骗!
1	长期供应一号多図0.5一张1.8包図福字0.5一个量多优惠垠子1比20000玫瑰0.15有意薇19190221740
1	11400比利需要联系战力高可先,量大优惠
0	嘿嘿我还有4000金币
1	20元一万金币要买的加微信kd133144
0	庄周有没有
1	156.粮66食百事可乐卫零2830
0	出板钻工具内部辅助长期收售yxb欢迎大家加入557041367
1	出银，出银，带材料来，要的滴滴
1	高比例元宝,安全交易,先货,需要的老板私密我
0	哎呀，你美，你买那个手，那个月卡30块钱的月卡，一个星期就有3600元元宝啦！
1	低价出:元宝1比60,银量1比1w,需要的朋友密我
0	最近有金币活动吗
0	一楼帮我抢。
0	选个李元芳干嘛。
0	出770钻60元要的加微信
1	处理銀5000万+，有需要的加好友，今天处理完休息了，年后再见
0	4介以上的金币上限制
0	低转八十比例z847498980元爆等百分百安全欠款不收钱需要的联系
0	jxl找我打
0	玩什么。
1	处理yb100=8000银100=150万,现在需要的朋友mmmmmmmmmmm收yb的滴滴滴
0	会长出售稳定搬钻升级飞机700金币一周需要的联系我q935825947
0	酒鬼，我给你抢英雄。
0	恭喜皮皮小粉
0	哥哥姐姐们，连跪8局了，就想赢一局睡觉
0	有没有带我上分的，钻石段位给他600可先付xx%55
0	快捷跑了81。没银子了
0	先上dj先上dj
0	好的，开心就不会憔悴了
0	我也是前两天没保分掉48了
0	查查接完之后大琪接的
0	1二345678九10111210三十4151617
0	我奶妈可以吗
0	肯定是发现我不打排位了
0	大家好我洗过脸咯剑侠情缘也没有玩过的险情版本上线就送vipvip12
0	赶紧把亲密度600出印记
1	100塊=8萬元寶+90萬銀兩+6级宝石送神兽需要的sw72133双喜]
1	出龈仔1：2w5，需要滴滴滴滴滴我
0	没事，我50后
0	我要你亲自送这个快点
0	对哟，有元宝的话，可以买石头往你号上送是吧？o
0	此号出100，要的加
1	二百58000y宝十80w银时装坐骑银元宝宝买加我q370185278先货
1	出售元宝,有的玩家联系我,也可卖元宝号,包倒
0	好的好的。
1	出2400元宝，有要的滴滴
0	重开，重开，不打了。
0	我不会哈哈哈
0	有人打野没。
0	我有皮肤
0	33没有小基基卖gua要的加我qq2825008056
0	单子号白菜价白银黄金白金5元一星需要的加我马上开陪打
0	放伽罗不拿
0	把把自家后羿12输出左右
0	真的这游戏
1	100=230w银
1	150甩18万元宝,要的加微信
1	一比1000出金币会倒的密我可以小额微信565029899
1	出水果,包上限要得滴滴,
1	五元十万分要的私聊
0	预选一下
0	驾照勋章排位车队赛边境等级需要的追房
0	我没流量了
1	出z002需要的加v18070015656清货了42480526
0	滴久伴奔现cp
0	找个带我打排位的，钻石段位400先付xx%46
1	卖字了,卖字了,10个4块,4毛一个,有需要的滴滴滴!搏一搏,8888可能是你的
1	带充元宝5折，名额不多，yin子，宝石，折扣需要充榜的老板联系我
0	(ฅ•﹏•ฅ)孙悟空di域火全息碎影添好友给
0	一个晚上星耀马上钻2了
0	主野副上00cp滴
1	出元宝377个31元,已经挂交易猫,私下交易先钱可一元
1	包安全有保障诚信出yb比例1:7000yb联系vx13587812547
1	有没有老板要收银子的?出银需要的m备好材料来
0	200以下无敌
0	火舞春秋20人金团收老板700w一位或者15块红包下午330到晚上12点群232719424
0	4楼故意搞事的
0	赚他个几百金币
1	出银子1比18000有材料的来
1	谁的微信名叫庆的,重新加我,是卖字的
0	还差2000元宝，要不要领
0	他在那里装，我都服了。
0	不好意思我命比较硬推有好几次
0	没有甜蜜蜜我都犯困了
0	3无情的在两年前抛弃了我
1	老板打扰了015混03出金需要的请加vxqq10244014
0	好友里可以直接加qq的吧。
0	大号带毒修一天5元,一周30来的加qq3304835552
1	出售改名卡25一张小喇叭1块一个染色石头2块一个收的老板滴滴我
0	此号出手50元要的加我
0	带魔化冰龙3元一位!来的加微信17736641850
1	2912.大量出粮1
0	118来找Chang丰V183190168208
0	我要和**PK一下。
0	4楼射手吗
0	1比4收银有多少要多少
0	信不信我揍si你去？
0	本人自拍视频3元一部微信1025137105要的mmm我
0	红包收灵兽内丹，卖的滴滴
0	675的杨英
0	1234换个姿势再来一次不要停我还要可以不要停我要射了想要的直接去按摩就可以弄了好吧那拿你的来我加吧怎么找不到有有有好想被强奸加了亚麻跌好多水呀约吗-11
1	需的可十微信we99gb三万元宝三十万铜钱ss同伴1s同伴2=98诚需的可联系
0	有木有带我打排位的，钻石段位400先付xx%41
0	2个星期30星
0	有铂金小号
0	纯纯的贵12，充了点元宝弄计策。干到13了
0	搬钻神器7天20元30天60元需要的加我q457431345
0	想改名字。
0	你那个游戏名字起的有意思
0	把把我MVP还输
0	这我微信w1531540455
1	买点券加我,58元=5000点券
0	阵容还挺强的a。
0	33我还在等安排呢
0	你们不会4个一起的
0	这两天刷了点图。我现在有个几十万银子
0	不开礼堂，不用银子
0	等后面收银子
0	不点赞斯全家
0	出图银子五色要的滴滴
0	你咋这么厉害
0	怎么还来
0	二楼上单吗
0	我12星刚掉星耀现在又上来了
0	要多少你在240的基础上加
0	本人日常搬钻1块钱60万需要的加202741688
0	坦克也不顶用
1	1oo甩3oooo园保有/熊猫珍兽蛋/龙魂/九黎虎妖/凤凰6级宝石正规渠道需要的mmmm,秒到!
0	礼物投降，2楼
0	金币哦
0	我已经3连败了，你们不怕？
0	服啥，你自己去服吧
0	对面狗阵容
0	4L玩辅助？
0	对面要来反的
1	1元=10万钻石十qq236435000送v神器,私聊不回复直发q十q先货
0	5楼那是艾琳么
0	啊啊日日日
0	黄铯av群欢迎大家加入125160979不想花钱的进群做任务不想做任务直接找群主发红包8元永久看!谢谢大家的支持!小狼!谢谢了
1	出银孺要的带比例联系
0	你二技能
1	出100万银两,一比一万五
0	红包收溅射。银商滴滴
1	三块十个字需要的滴滴随便挑
0	求让射手位。
0	红包出售,冰甲,破冰,费血,灵兽,疾闪,精准,鸣玄,需要的老板,带价滴滴我,骗子滚
1	32123.海豚YB阁,海豚小班助你战力狂飙,求微374583830114112
0	1700场钻石。
0	发了五千金币。
0	打个娱乐那么认真干嘛
1	100塊=8萬元寶+90萬銀兩+6级宝石送神兽需要的微线sw72133
1	出1000元宝12比例83红包要的私聊,送道士天珠项链神兽十1
0	我怎么不相信你。
1	元宝银两需要的老板联系来联系打包联系
1	出售萌宝降临字5块10个字,要的mmmmmmmmm
0	我连辅助都不玩，你认为我有鬼谷子？
0	一晚上打你嘛5次晋级赛
0	好啊我长滴我也不想在这去游戏里面充钱你不介意呀?
0	可以呀，我我元宝有，但是我不想。小可以，我这个星期跟你做完实验。
1	出9000元宝,4折,要的联系
0	因为我这个战力掉了600分
0	大佬，有需要长期合作的水果商吗，如需请加v17343138452联系，，这号上的少
0	点菜
0	排位kb别来
0	有没有收徒的或者处CP的
0	早8点到晚8点
0	理解一下我连跪之后心情不好
0	不要乱来。
0	三楼行不，给你虞姬也行
1	100=8澫元實+銀90澫+神兽，要的mmm
0	不早说，你们先选的话我可以补位的
0	重庆一区交流群114827561长期53收48出yxb欢迎潜水满属性公会大量招收搬钻人元十十十群114827561
1	123出元宝,需要的加13280705556,诚招优秀带理,有实力的来!
1	50快10万园宝80W银辆宝石玄凤妖虎.需要QQ2533336939
0	3元,砍价蒸汽天才,有需要的家q993342906
0	啊调奈何实力不允许!六三一八四九八一五!
0	4米换个技能
0	组队！ÃV群835874300%31
0	我把现在的退了你邀请我？
0	吃鸡我不玩
0	我出肉跟cd
0	摆摊出售元宝,有收元宝的老板请联系
0	出shou130战队200块，弃游了，有兴趣的滴！
0	几个意思？
0	你为什么拿个鲁班？
1	银两一比一万八润混石交易需要的加好友私聊
0	积分换元宝和果子了
0	吵you干嘛
0	出售200元一只8千仙玉浴火凤侍宠蛋蓝髓凤需要的加qq321022738到付
1	老板猪年发大财!1:80不包材料包赔出售元宝,量大从优!先货后款!联系v:13981040053
0	代打开卦的上王者100元一天上到需要的加好友私聊
1	一比五五长期稳定出货先货后钱专业包售后加微wxxk6688
0	金币开这个不好
0	哈哈哈哈哈我看到你战绩了在那之前是我和他们eup a
0	草他爹的有人举报我吧那怎么说句话就禁言?
0	交友嘛？+我有惊喜呢！
0	没下线就延迟10分
0	不知道出去了说了打不了怪了
1	150钻石十元我开赏金设置你点助战位置有限想要的加微信459128864?寻找长期客户
1	出字5个萌2个宝2个降3临0.5一个,要的老板滴滴!
0	俩金币
0	爸爸要上铂金
1	卖个号五千钻石,v7私聊或者加我微信ask7900,50一个月
